WKS ON,LW POS,TW POS,ARTIST,TITLE,LABEL,TW SPIN,LW SPIN,(+/-),ADDS,STATIONS ON
9,34,35,SCOTT STAPP,BLACK BUTTERFLY,Napalm,281,271,10,0,17 of 36
11,30,36,DIRTY HONEY,DON'T PUT OUT THE FIRE,Dirt,278,292,-14,0,15 of 36
26,35,37,WAGE WAR,MAGNETIC,Fearless/Concord,274,263,11,0,10 of 36
6,39,38,POPPY,NEW WAY OUT,Sumerian,268,246,22,0,16 of 36
2,50,39,HINDER,LIVE WITHOUT IT,Evil Teen,240,172,68,2,20 of 36
2,49,40,HILLBILLY VEGAS,LET IT RIDE,Independent,240,176,64,2,16 of 36
1,78,41,FALLING IN REVERSE,BAD GUY,Epitaph,239,78,161,6,22 of 36
1,56,42,A KILLER'S CONFESSION,VOICES (FT. AARON NORDSTROM),MNRK Heavy,237,142,95,1,18 of 36
6,40,43,ALBORN,A LITTLE LESS THAN EXPECTED,ONErpm,232,233,-1,0,17 of 36
2,41,44,PEARL JAM,WAITING FOR STEVIE,Republic,231,223,8,0,15 of 36
3,46,45,THE WARNING,HELL YOU CALL A DREAM,Republic,225,199,26,0,13 of 36
4,43,46,SKILLET,UNPOPULAR,Hear It Loud/Vydia,220,217,3,0,13 of 36
1,59,47,10 YEARS,THE OPTIMIST (FT. CONQUER DIVIDE),Mascot,216,135,81,4,16 of 36
16,36,48,FALLING IN REVERSE & JELLY ROLL,ALL MY LIFE,Epitaph,211,259,-48,0,12 of 36
3,47,49,TREMONTI,JUST TOO MUCH,Napalm,209,197,12,0,16 of 36
7,42,50,HIGHLY SUSPECT,PLASTIC BOXES,3eE/Roadrunner/InDeGoot,201,221,-20,0,16 of 36
2,45,51,CONQUER DIVIDE,PARALYZED (FT. ATTACK ATTACK),Mascot,197,209,-12,0,12 of 36
-,55,52,DARK REMEDY,RIGHT BACK TO YOU,Wake Up Music Rocks!,182,144,38,0,16 of 36
8,48,53,LAKEVIEW,MONEY WHERE YOUR MOUTH IS,Gravel Road,169,180,-11,0,7 of 36
-,87,54,DROWNING POOL,REVOLUTION,SBG,166,67,99,4,18 of 36
-,52,55,VEIO,SHOULDER TO BLEED ON,Independent,166,157,9,0,13 of 36
-,54,56,JACK WHITE,THAT'S HOW I'M FEELING,Third Man,160,151,9,0,9 of 36
8,53,57,ALL THAT REMAINS,LET YOU GO,Independent,156,153,3,0,7 of 36
-,51,58,DEAD POET SOCIETY,HURT,Spinefarm,156,165,-9,0,12 of 36
-,72,59,COLDWARDS,ANTIDOTE,Wake Up Music Rocks!,139,97,42,2,14 of 36
-,58,60,SEVEN HOURS AFTER VIOLET,RADIANCE,Sumerian,138,138,0,0,14 of 36
1,57,61,STONE HORSES,FREE,Broken World/Land Shark,138,139,-1,0,9 of 36
-,99,62,POWER TAKE OFF,ALL THE NO'S,Stryker/Virgin,120,55,65,4,14 of 36
27,62,63,FROM ASHES TO NEW,BARELY BREATHING,Better Noise,117,121,-4,0,6 of 36
-,64,64,RAIN CITY DRIVE,MEDICATE ME,Thriller,116,116,0,0,6 of 36
-,71,65,SICK PUPPIES,GOING PLACES,OneRPM/Land Shark,108,101,7,1,11 of 36
-,69,66,OVTLIER,WARRIORS (FT. CHRIS MOTIONLESS),TBD/Land Shark,107,102,5,0,4 of 36
-,61,67,ANBERLIN,SEVEN,Equal Vision,107,133,-26,0,5 of 36
-,66,68,POST PROFIT,TWO TOXIC,SharpTone/Land Shark,104,109,-5,0,4 of 36
18,70,69,PEARL JAM,WRECKAGE,Republic,103,102,1,0,5 of 36
